Data;Hora;PRECIPITAÇÃO TOTAL;PRESSAO ATMOSFERICA;PRESSÃO ATMOSFERICA MAX (mB);PRESSÃO ATMOSFERICA MIN (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR BULBO SECO (°C);TEMP PONTO DE ORVALHO (°C);TEMP MAX (°C);TEMP MÍN (°C);TEMP ORVALHO MAX (°C);TEMP ORVALHO MIN (°C);UMIDADE REL. MAX (%);UMIDADE REL. MIN (%);UMIDADE RELATIVA DO AR (%);VENTO DIREÇÃO (gr)°;VENTO RAJADA (m/s);VENTO VELOCIDADE (m/s);Unnamed: 19
2023-01-02;06:00:00;0.0;937.9;938.0;937.2;6.3;23.8;19.7;24.6;22.1;20.1;18.5;83.0;74.0;78.0;215.0;0.0;0.0;
2023-01-02;07:00:00;0.0;937.9;938.0;937.2;6.3;23.8;19.7;24.6;22.1;20.1;18.5;83.0;74.0;78.0;215.0;0.0;0.0;
2023-01-02;08:00:00;0.0;937.9;938.0;937.2;6.3;23.8;19.7;24.6;22.1;20.1;18.5;83.0;74.0;78.0;215.0;0.0;0.0;
2023-01-02;09:00:00;0.0;937.9;938.0;937.2;6.3;23.8;19.7;24.6;22.1;20.1;18.5;83.0;74.0;78.0;215.0;0.0;0.0;
2023-01-02;10:00:00;0.0;937.9;938.0;937.2;6.3;23.8;19.7;24.6;22.1;20.1;18.5;83.0;74.0;78.0;215.0;0.0;0.0;
2023-01-02;11:00:00;0.0;937.9;938.0;937.2;6.3;23.8;19.7;24.6;22.1;20.1;18.5;83.0;74.0;78.0;215.0;0.0;0.0;
2023-01-02;12:00:00;0.0;937.9;938.0;937.2;6.3;23.8;19.7;24.6;22.1;20.1;18.5;83.0;74.0;78.0;215.0;0.0;0.0;
2023-01-02;13:00:00;0.0;938.1;938.4;938.0;1642.1;23.9;19.7;24.1;22.8;20.3;19.1;81.0;77.0;77.0;246.0;5.5;0.1;
2023-01-02;14:00:00;0.0;937.3;938.1;937.3;1947.8;24.9;20.4;25.0;23.9;20.8;19.7;79.0;75.0;76.0;249.0;6.0;0.0;
2023-01-02;15:00:00;0.0;936.6;937.3;936.6;2376.6;26.4;21.2;26.4;24.7;21.4;20.1;78.0;72.0;73.0;219.0;4.7;0.0;
2023-01-02;16:00:00;0.0;935.8;936.6;935.8;2504.3;27.5;20.9;27.6;26.1;21.9;20.2;74.0;67.0;67.0;252.0;3.2;0.0;
2023-01-02;17:00:00;0.0;934.5;935.8;934.5;1392.2;27.1;20.7;27.5;26.6;21.5;20.3;72.0;67.0;68.0;216.0;0.0;0.0;
2023-01-02;18:00:00;0.0;934.2;934.5;933.9;679.7;21.4;18.8;27.2;21.4;21.2;18.1;85.0;67.0;85.0;253.0;9.5;0.3;
2023-01-02;19:00:00;0.0;933.5;934.3;933.5;698.0;22.5;19.8;22.5;21.3;20.3;18.9;92.0;84.0;84.0;250.0;9.5;0.2;
2023-01-02;20:00:00;0.0;933.5;933.6;933.5;842.8;23.3;20.1;23.3;22.5;20.1;19.4;85.0;80.0;82.0;252.0;5.4;0.0;
2023-01-02;21:00:00;0.0;933.4;933.5;933.2;625.1;23.5;19.8;23.7;23.3;20.2;19.6;82.0;78.0;80.0;248.0;4.1;0.2;
2023-01-02;22:00:00;0.0;934.2;934.2;933.4;154.7;22.4;19.9;23.5;22.4;20.0;19.6;86.0;79.0;86.0;192.0;3.2;0.0;
2023-01-02;23:00:00;0.0;934.5;934.5;934.2;154.7;22.1;19.6;22.4;22.0;20.0;19.6;88.0;85.0;86.0;202.0;0.0;0.0;
2023-01-03;00:00:00;0.2;934.9;934.9;934.5;154.7;21.3;20.3;22.1;21.3;20.3;19.6;94.0;86.0;94.0;242.0;0.0;0.0;
2023-01-03;01:00:00;1.2;934.9;935.2;934.9;154.7;20.8;20.4;21.3;20.7;20.4;20.3;98.0;94.0;98.0;211.0;1.7;0.0;
2023-01-03;02:00:00;0.0;935.3;935.3;934.9;154.7;20.6;20.4;20.9;20.6;20.6;20.3;99.0;98.0;99.0;215.0;0.0;0.0;
2023-01-03;03:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;04:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;05:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;06:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;07:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;08:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;09:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;10:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;11:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
2023-01-03;12:00:00;0.0;934.8;935.3;934.8;154.7;20.4;20.3;20.6;20.3;20.5;20.2;100.0;99.0;100.0;191.0;0.0;0.0;
